Year,Month,Day,Open,Close,Volume,Range,Close_T1,Close_T2,Close_T3,Return,MovAverage,MovVol
1981,6,8,0.546875,0.544643,23374400,0.002232,0.564732,0.573661,0.5625,-0.035572626,-0.010554377,0.004909346
1981,6,9,0.555804,0.555804,29898400,0.002232,0.544643,0.564732,0.573661,0.020492322,-0.006965173,0.005434744
1981,6,10,0.5625,0.5625,6305600,0.006696,0.555804,0.544643,0.564732,0.012047412,-0.011586445,0.005660486
1981,6,11,0.587054,0.587054,9744000,0.002232,0.5625,0.555804,0.544643,0.043651556,-0.015861184,0.006041651
1981,6,12,0.582589,0.580357,6451200,0.002232,0.587054,0.5625,0.555804,-0.011407809,-0.016869686,0.006256026
1981,6,15,0.580357,0.578125,35940800,0.002232,0.580357,0.587054,0.5625,-0.003845909,-0.014233329,0.006054603
1981,6,16,0.569196,0.566964,9312800,0.002232,0.578125,0.580357,0.587054,-0.019305514,-0.012797025,0.005762127
1981,6,17,0.560268,0.558036,6893600,0.002232,0.566964,0.578125,0.580357,-0.015747032,-0.010656683,0.005452429
1981,6,18,0.558036,0.555804,5762400,0.004464,0.558036,0.566964,0.578125,-0.003999742,-0.008240159,0.005248781
1981,6,19,0.542411,0.540179,6876800,0.002232,0.555804,0.558036,0.566964,-0.028112428,-0.011270304,0.005240878
1981,6,22,0.522321,0.520089,2710400,0.002232,0.540179,0.555804,0.558036,-0.037191375,-0.010178443,0.00497012
1981,6,23,0.529018,0.529018,3757600,0.004464,0.520089,0.540179,0.555804,0.017168215,-0.011135539,0.004738173
1981,6,24,0.520089,0.515625,5756800,0.004464,0.529018,0.520089,0.540179,-0.025316719,-0.010637596,0.004406971
1981,6,25,0.526786,0.526786,6064800,0.002232,0.515625,0.529018,0.520089,0.021645576,-0.00789604,0.004307865
1981,6,26,0.524554,0.520089,5947200,0.004465,0.526786,0.515625,0.529018,-0.012712942,-0.006942557,0.004429081
1981,6,29,0.506696,0.502232,2648800,0.004464,0.520089,0.526786,0.515625,-0.034334508,-0.008003844,0.004836788
1981,6,30,0.466518,0.464286,8976800,0.002232,0.502232,0.520089,0.526786,-0.075554724,-0.007109122,0.004997123
1981,7,1,0.462054,0.459821,42616000,0.002233,0.464286,0.502232,0.520089,-0.009616917,-0.001756892,0.005008221
1981,7,2,0.459821,0.459821,7571200,0.002233,0.459821,0.464286,0.502232,0,-0.000573718,0.005146649
1981,7,6,0.448661,0.444196,4132800,0.004465,0.459821,0.459821,0.464286,-0.033980614,-0.001049984,0.005138428
1981,7,7,0.448661,0.448661,3959200,0.004464,0.444196,0.459821,0.459821,0.010051869,0.001289703,0.005102373
1981,7,8,0.466518,0.466518,4155200,0.002232,0.448661,0.444196,0.459821,0.039800651,0.002232521,0.005029096
1981,7,9,0.433036,0.430804,8220800,0.002232,0.466518,0.448661,0.444196,-0.076554388,-0.000812995,0.004929913
1981,7,10,0.399554,0.397321,13792800,0.002233,0.430804,0.466518,0.448661,-0.07772212,0.002832452,0.004967785
1981,7,13,0.40625,0.40625,11435200,0.002232,0.397321,0.430804,0.466518,0.022473013,0.005119063,0.004673754
1981,7,14,0.424107,0.424107,4944800,0.004464,0.40625,0.397321,0.430804,0.043955692,0.003077056,0.003874133
1981,7,15,0.435268,0.435268,2738400,0.002232,0.424107,0.40625,0.397321,0.026316472,-0.000504074,0.003091206
1981,7,16,0.446429,0.446429,3808000,0.004464,0.435268,0.424107,0.40625,0.025641674,-0.002525353,0.002612719
1981,7,17,0.462054,0.462054,4956000,0.002232,0.446429,0.435268,0.424107,0.034999966,-0.005307683,0.002281777
1981,7,20,0.433036,0.430804,5913600,0.002232,0.462054,0.446429,0.435268,-0.067632788,-0.008050416,0.002161674
1981,7,21,0.430804,0.428571,7985600,0.002233,0.430804,0.462054,0.446429,-0.005183332,-0.005380404,0.002159178
1981,7,22,0.408482,0.404018,5667200,0.004464,0.428571,0.430804,0.462054,-0.057290391,-0.004576541,0.002022618
1981,7,23,0.415179,0.415179,8612800,0.002232,0.404018,0.428571,0.430804,0.027625007,-0.005151515,0.001771972
1981,7,24,0.428571,0.428571,7212800,0.002233,0.415179,0.404018,0.428571,0.032255967,-0.00942464,0.001559405
1981,7,27,0.446429,0.446429,4334400,0.002232,0.428571,0.415179,0.404018,0.041668708,-0.009699289,0.001708865
1981,7,28,0.433036,0.430804,5712000,0.002232,0.446429,0.428571,0.415179,-0.034999966,-0.012605114,0.001729107
1981,7,29,0.426339,0.424107,3875200,0.002232,0.430804,0.446429,0.428571,-0.015545352,-0.010625186,0.001754752
1981,7,30,0.439732,0.439732,2475200,0.004464,0.424107,0.430804,0.446429,0.036842118,-0.007395067,0.00191025
1981,7,31,0.446429,0.446429,2738400,0.002232,0.439732,0.424107,0.430804,0.015229731,-0.009149453,0.002033616
1981,8,3,0.446429,0.441964,3108000,0.004465,0.446429,0.439732,0.424107,-0.01000159,-0.006917031,0.002139911
1981,8,4,0.448661,0.448661,7918400,0.002232,0.441964,0.446429,0.439732,0.015152818,-0.00560527,0.002411534
1981,8,5,0.462054,0.462054,4373600,0.002232,0.448661,0.441964,0.446429,0.029851046,-0.008789851,0.002259077
1981,8,6,0.453125,0.450893,2632000,0.002232,0.462054,0.448661,0.441964,-0.024155185,-0.010788622,0.002275056
1981,8,7,0.450893,0.450893,2301600,0.002232,0.450893,0.462054,0.448661,0,-0.01109899,0.002311381
1981,8,11,0.441964,0.4375,17864000,0.004464,0.450893,0.450893,0.462054,-0.029703278,-0.01109899,0.002658346
1981,8,12,0.430804,0.428571,6568800,0.002233,0.4375,0.450893,0.450893,-0.020409143,-0.009383181,0.003095934
1981,8,13,0.417411,0.415179,6871200,0.002232,0.428571,0.4375,0.450893,-0.031248031,-0.009010394,0.00346051
1981,8,14,0.412946,0.408482,6048000,0.004464,0.415179,0.428571,0.4375,-0.016130392,-0.009038828,0.003972448
1981,8,17,0.399554,0.395089,4726400,0.004465,0.408482,0.415179,0.428571,-0.032787246,-0.009523906,0.004530546
1981,8,18,0.390625,0.386161,4250400,0.004464,0.395089,0.408482,0.415179,-0.02259744,-0.008927798,0.004835305
1981,8,19,0.386161,0.381696,5168800,0.004465,0.386161,0.395089,0.408482,-0.011562535,-0.00916542,0.005243686
1981,8,20,0.386161,0.386161,4278400,0.002232,0.381696,0.386161,0.395089,0.011697791,-0.008277121,0.005618638
1981,8,21,0.363839,0.359375,10477600,0.004464,0.386161,0.381696,0.386161,-0.06936485,-0.008498835,0.005983014
1981,8,24,0.339286,0.337054,5768000,0.002232,0.359375,0.386161,0.381696,-0.062110609,-0.007859731,0.006439125
1981,8,25,0.345982,0.345982,10175200,0.002232,0.337054,0.359375,0.386161,0.026488337,-0.005960218,0.007031892
1981,8,26,0.341518,0.339286,8400000,0.002232,0.345982,0.337054,0.359375,-0.019353608,-0.007582294,0.007598875
1981,8,27,0.341518,0.341518,6479200,0.002232,0.339286,0.345982,0.337054,0.006578521,-0.012840352,0.007960922
1981,8,28,0.359375,0.359375,9508800,0.002232,0.341518,0.339286,0.345982,0.052287142,-0.01273593,0.008462231
1981,8,31,0.359375,0.359375,10236800,0.002232,0.359375,0.341518,0.339286,0,-0.012741291,0.008789248
1981,9,1,0.381696,0.381696,9256800,0.002233,0.359375,0.359375,0.341518,0.062110609,-0.01234777,0.008832143
1981,9,2,0.388393,0.388393,4844000,0.002232,0.381696,0.359375,0.359375,0.017545376,-0.015305418,0.008652523
1981,9,3,0.372768,0.368304,9368800,0.004464,0.388393,0.381696,0.359375,-0.051723383,-0.012237606,0.008012493
1981,9,4,0.366071,0.363839,3813600,0.002232,0.368304,0.388393,0.381696,-0.012123137,-0.008331679,0.007251635
1981,9,8,0.354911,0.352679,6361600,0.002232,0.363839,0.368304,0.388393,-0.030672908,-0.008104505,0.006648336
1981,9,9,0.352679,0.352679,7632800,0.002232,0.352679,0.363839,0.368304,0,-0.003822041,0.005903193
1981,9,10,0.354911,0.354911,8702400,0.002232,0.352679,0.352679,0.363839,0.006328701,-0.002156994,0.00561644
1981,9,11,0.352679,0.350446,4384800,0.002233,0.354911,0.352679,0.352679,-0.012580619,-0.002136631,0.005529074
1981,9,14,0.341518,0.339286,6921600,0.002232,0.350446,0.354911,0.352679,-0.031845134,6.04431E-05,0.005419237
1981,9,15,0.332589,0.330357,4877600,0.002232,0.339286,0.350446,0.354911,-0.02631703,0.001576878,0.005542287
1981,9,16,0.325893,0.323661,4838400,0.002232,0.330357,0.339286,0.350446,-0.020268982,4.71782E-05,0.005648593
1981,9,17,0.316964,0.314732,4844000,0.002232,0.323661,0.330357,0.339286,-0.027587507,0.001997526,0.00550407
1981,9,18,0.316964,0.316964,6580000,0.002232,0.314732,0.323661,0.330357,0.007091748,0.002667757,0.00562804
1981,9,21,0.319196,0.319196,12258400,0.002233,0.316964,0.314732,0.323661,0.007041809,0.003308465,0.005769039
1981,9,22,0.303571,0.301339,11855200,0.002232,0.319196,0.316964,0.314732,-0.055943684,0.00552985,0.005916964
1981,9,23,0.299107,0.294643,7050400,0.004464,0.301339,0.319196,0.316964,-0.022220821,0.008193835,0.006126541
1981,9,24,0.294643,0.292411,4575200,0.002232,0.294643,0.301339,0.319196,-0.007575269,0.008948682,0.006273846
1981,9,25,0.258929,0.254464,8652000,0.004465,0.292411,0.294643,0.301339,-0.12977282,0.008088485,0.00633184
1981,9,28,0.256696,0.256696,22932000,0.002233,0.254464,0.292411,0.294643,0.008771378,0.014268143,0.006424528
1981,9,29,0.270089,0.270089,23671200,0.002232,0.256696,0.254464,0.292411,0.052174557,0.014790247,0.006117031
1981,9,30,0.272321,0.272321,12499200,0.002233,0.270089,0.256696,0.254464,0.008263943,0.013841883,0.005624333
1981,10,1,0.272321,0.272321,15282400,0.002233,0.272321,0.270089,0.256696,0,0.012853162,0.005077616
1981,10,2,0.294643,0.294643,11261600,0.002232,0.272321,0.272321,0.270089,0.08196944,0.013455895,0.004463303
1981,10,5,0.303571,0.303571,10774400,0.004465,0.294643,0.272321,0.272321,0.030301076,0.009552589,0.003515883
1981,10,6,0.303571,0.301339,7089600,0.002232,0.303571,0.294643,0.272321,-0.007352481,0.00751448,0.002846378
1981,10,7,0.319196,0.319196,9710400,0.004465,0.301339,0.303571,0.294643,0.059258841,0.006658997,0.002248798
1981,10,8,0.330357,0.330357,7772800,0.002232,0.319196,0.301339,0.303571,0.034965977,0.000435727,0.001475944
1981,10,9,0.332589,0.332589,13630400,0.004465,0.330357,0.319196,0.301339,0.006756327,-0.000896191,0.001768164
1981,10,12,0.34375,0.34375,6837600,0.002232,0.332589,0.330357,0.319196,0.033557935,-0.000556588,0.001906399
1981,10,13,0.34375,0.34375,11048800,0.004464,0.34375,0.332589,0.330357,0,-0.001828448,0.001999709
1981,10,14,0.325893,0.323661,7744800,0.002232,0.34375,0.34375,0.332589,-0.058440727,-0.00053263,0.002044188
1981,10,15,0.330357,0.330357,7358400,0.002232,0.323661,0.34375,0.34375,0.020688313,0.003826949,0.002047695
1981,10,16,0.328125,0.325893,9116800,0.002232,0.330357,0.323661,0.34375,-0.013512654,-0.000515887,0.001864788
1981,10,19,0.332589,0.332589,5146400,0.002232,0.325893,0.330357,0.323661,0.020546621,-0.000529346,0.001934202
1981,10,20,0.350446,0.350446,8932000,0.002233,0.332589,0.325893,0.330357,0.053690892,-0.000508669,0.002238894
1981,10,21,0.350446,0.350446,19224800,0.002233,0.350446,0.332589,0.325893,0,-0.001434548,0.002825304
1981,10,22,0.350446,0.348214,8069600,0.002232,0.350446,0.350446,0.332589,-0.006369027,-0.001434548,0.003527399
1981,10,23,0.341518,0.339286,6977600,0.002232,0.348214,0.350446,0.350446,-0.025639406,-0.000815923,0.003833249
1981,10,26,0.339286,0.339286,6820800,0.002232,0.339286,0.348214,0.350446,0,-0.00178798,0.004127198
1981,10,27,0.345982,0.345982,21397600,0.004464,0.339286,0.339286,0.348214,0.019735562,-0.002116366,0.004414094
1981,10,28,0.357143,0.357143,11043200,0.002232,0.345982,0.339286,0.339286,0.032258904,-0.002064156,0.00465323
1981,10,29,0.354911,0.352679,7621600,0.002232,0.357143,0.345982,0.339286,-0.012499195,-0.002304476,0.004631208
1981,10,30,0.357143,0.357143,13182400,0.002232,0.352679,0.357143,0.345982,0.012657402,-0.002340092,0.004539664
1981,11,2,0.357143,0.357143,9228800,0.002232,0.357143,0.352679,0.357143,0,-0.002942825,0.004518049
1981,11,3,0.354911,0.352679,7095200,0.002232,0.357143,0.357143,0.352679,-0.012499195,-0.002623254,0.004383114
1981,11,4,0.345982,0.34375,5952800,0.002232,0.352679,0.357143,0.357143,-0.02531764,-0.002662936,0.00416826
1981,11,5,0.321429,0.319196,5840800,0.002233,0.34375,0.352679,0.357143,-0.071429818,-0.00017027,0.003816962
1981,11,6,0.321429,0.321429,6148800,0.002232,0.319196,0.34375,0.352679,0.006995702,0.003544413,0.003619717
1981,11,9,0.325893,0.325893,5096000,0.002232,0.321429,0.319196,0.34375,0.013887981,0.002277498,0.003756718
1981,11,10,0.328125,0.328125,4188800,0.002232,0.325893,0.321429,0.319196,0.006848874,0.001933748,0.003714487
1981,11,11,0.337054,0.337054,6860000,0.002232,0.328125,0.325893,0.321429,0.02721219,0.001607611,0.003804439
1981,11,12,0.348214,0.348214,9979200,0.002232,0.337054,0.328125,0.325893,0.033110421,-3.68581E-06,0.003990902
1981,11,13,0.325893,0.323661,5252800,0.002232,0.348214,0.337054,0.328125,-0.070511237,-0.003167575,0.004083163
1981,11,16,0.321429,0.319196,5639200,0.002233,0.323661,0.348214,0.337054,-0.013795298,0.001503647,0.003675921
1981,11,17,0.325893,0.325893,8853600,0.002232,0.319196,0.323661,0.348214,0.020980839,0.004397704,0.003577294
1981,11,18,0.337054,0.337054,7285600,0.002232,0.325893,0.319196,0.323661,0.034247437,0.007366894,0.003606746
1981,11,19,0.337054,0.337054,10001600,0.002232,0.337054,0.325893,0.319196,0,0.009680838,0.0039184
1981,11,20,0.339286,0.339286,9525600,0.002232,0.337054,0.337054,0.325893,0.006622084,0.007599147,0.004328349
1981,11,23,0.328125,0.323661,5740000,0.004464,0.339286,0.337054,0.337054,-0.046052593,0.008100084,0.004468472
1981,11,24,0.323661,0.321429,5538400,0.002232,0.323661,0.339286,0.337054,-0.006896104,0.009223041,0.004563401
1981,11,25,0.328125,0.328125,13137600,0.002232,0.321429,0.323661,0.339286,0.020831972,0.009825082,0.004546686
1981,11,27,0.337054,0.337054,9312800,0.002232,0.328125,0.321429,0.323661,0.02721219,0.00665623,0.004539194
1981,11,30,0.334821,0.332589,5992000,0.002232,0.337054,0.328125,0.321429,-0.013247135,0.006215788,0.004511127
1981,12,1,0.332589,0.332589,5846400,0.002232,0.332589,0.337054,0.328125,0,0.00880739,0.004438558
1981,12,2,0.334821,0.334821,9391200,0.002233,0.332589,0.332589,0.337054,0.006710986,0.00880739,0.004173627
1981,12,3,0.332589,0.330357,5107200,0.002232,0.334821,0.332589,0.332589,-0.013332497,0.008218802,0.003827988
1981,12,4,0.339286,0.339286,34288800,0.002232,0.330357,0.334821,0.332589,0.027028336,0.006418652,0.003390408
1981,12,7,0.341518,0.341518,14823200,0.002232,0.339286,0.330357,0.334821,0.006578521,0.004561337,0.002991405
1981,12,8,0.339286,0.334821,12656000,0.004465,0.341518,0.339286,0.330357,-0.019609508,0.000496256,0.00271868
1981,12,9,0.337054,0.337054,8568000,0.002232,0.334821,0.341518,0.339286,0.006669235,0.003623023,0.002802617
1981,12,10,0.337054,0.337054,9352000,0.002232,0.337054,0.334821,0.341518,0,0.000310457,0.002608616
1981,12,11,0.337054,0.334821,19023200,0.004465,0.337054,0.337054,0.334821,-0.006625051,-0.001287397,0.00260235
1981,12,14,0.328125,0.323661,6311200,0.004464,0.334821,0.337054,0.337054,-0.033331243,-0.001302732,0.002728798
1981,12,15,0.332589,0.332589,7828800,0.002232,0.323661,0.334821,0.337054,0.027584417,0.002615475,0.002820955
1981,12,16,0.348214,0.348214,16363200,0.002232,0.332589,0.323661,0.334821,0.046979906,0.00447662,0.002714216
1981,12,17,0.377232,0.377232,12863200,0.002232,0.348214,0.332589,0.323661,0.083333812,0.003132281,0.00243661
1981,12,18,0.408482,0.408482,17931200,0.002232,0.377232,0.348214,0.332589,0.082840268,-0.002004487,0.002236917
1981,12,21,0.392857,0.390625,14100800,0.002232,0.408482,0.377232,0.348214,-0.043715513,-0.005050848,0.002237746
1981,12,22,0.397321,0.397321,13456800,0.002233,0.390625,0.408482,0.377232,0.01714176,-0.002087247,0.002150509
1981,12,23,0.390625,0.388393,7224000,0.002232,0.397321,0.390625,0.408482,-0.022470496,-0.002614939,0.002253736
1981,12,24,0.390625,0.390625,7229600,0.002232,0.388393,0.397321,0.390625,0.005746757,-0.00297926,0.002405969
1981,12,28,0.377232,0.372768,9144800,0.004464,0.390625,0.388393,0.397321,-0.04571392,-0.005027557,0.002438082
1981,12,29,0.379464,0.379464,6059200,0.004465,0.372768,0.390625,0.388393,0.017962915,-0.002543504,0.002353731
1981,12,30,0.395089,0.395089,8047200,0.002232,0.379464,0.372768,0.390625,0.041176502,-0.001872589,0.002359667
1981,12,31,0.395089,0.395089,13664000,0.002232,0.395089,0.379464,0.372768,0,-0.003241871,0.002401258
1982,1,4,0.395089,0.392857,17813600,0.002232,0.395089,0.395089,0.379464,-0.00564936,-0.003826117,0.002455944
1982,1,5,0.377232,0.372768,8960000,0.004464,0.392857,0.395089,0.395089,-0.051135655,-0.003261348,0.002467968
1982,1,6,0.370536,0.368304,16520000,0.002232,0.372768,0.392857,0.395089,-0.011975277,-0.000826317,0.002554736
1982,1,7,0.34375,0.339286,17511200,0.004464,0.368304,0.372768,0.392857,-0.078788175,-0.00143177,0.002910062
1982,1,8,0.354911,0.354911,14151200,0.002232,0.339286,0.368304,0.372768,0.046052593,0.002320048,0.003154019
1982,1,11,0.334821,0.332589,8332800,0.002232,0.354911,0.339286,0.368304,-0.062894641,-0.00288687,0.003082484
1982,1,12,0.323661,0.321429,14980000,0.002232,0.332589,0.354911,0.339286,-0.033554928,0.000108113,0.003117715
1982,1,13,0.321429,0.319196,10438400,0.002233,0.321429,0.332589,0.354911,-0.006947102,0.002349426,0.003018304
1982,1,14,0.334821,0.334821,6428800,0.002233,0.319196,0.321429,0.332589,0.048951115,0.00204536,0.002863503
1982,1,15,0.357143,0.357143,11676000,0.004464,0.334821,0.319196,0.321429,0.066668459,0.000357814,0.002595778
1982,1,18,0.363839,0.363839,7000000,0.004465,0.357143,0.334821,0.319196,0.018748793,-0.003769196,0.002538823
1982,1,19,0.359375,0.354911,13876800,0.004464,0.363839,0.357143,0.334821,-0.024538326,-0.004014159,0.002859433
1982,1,20,0.361607,0.361607,6456800,0.002232,0.354911,0.363839,0.357143,0.018866702,-0.002206382,0.002884803
1982,1,21,0.368304,0.368304,8332800,0.002232,0.361607,0.354911,0.363839,0.018520106,-0.003420275,0.00273644
1982,1,22,0.370536,0.370536,6064800,0.002232,0.368304,0.361607,0.354911,0.006060211,-0.004937066,0.002875221
1982,1,25,0.361607,0.359375,11177600,0.002232,0.370536,0.368304,0.361607,-0.03012123,-0.005869107,0.003054722
1982,1,26,0.350446,0.345982,5303200,0.004464,0.359375,0.370536,0.368304,-0.037267478,-0.004108626,0.003109714
1982,1,27,0.348214,0.348214,7840000,0.004465,0.345982,0.359375,0.370536,0.006451203,-0.002657903,0.003105284
1982,1,28,0.359375,0.359375,9900800,0.002232,0.348214,0.345982,0.359375,0.032052129,-0.002965103,0.003023004
1982,1,29,0.363839,0.363839,13288800,0.002232,0.359375,0.348214,0.345982,0.012421565,-0.004165258,0.002994018
1982,2,1,0.363839,0.359375,9632000,0.004464,0.363839,0.359375,0.348214,-0.012269163,-0.004756761,0.003037057
1982,2,2,0.361607,0.361607,13568800,0.004464,0.359375,0.363839,0.359375,0.006210783,-0.004172515,0.003094917
1982,2,3,0.361607,0.361607,7868000,0.002232,0.361607,0.359375,0.363839,0,-0.005440022,0.003292615
1982,2,4,0.354911,0.352679,5510400,0.002232,0.361607,0.361607,0.359375,-0.024689788,-0.009077646,0.003564515
1982,2,5,0.352679,0.352679,10074400,0.002232,0.352679,0.361607,0.361607,0,-0.008617972,0.004044881
1982,2,8,0.332589,0.330357,7924000,0.002232,0.352679,0.352679,0.361607,-0.063292683,-0.008254492,0.004442948
1982,2,9,0.330357,0.330357,14476000,0.002232,0.330357,0.352679,0.352679,0,-0.005962009,0.00465755
1982,2,10,0.334821,0.334821,9699200,0.002233,0.330357,0.330357,0.352679,0.013512654,-0.005962009,0.004962855
1982,2,11,0.332589,0.330357,6132000,0.002232,0.334821,0.330357,0.330357,-0.013332497,-0.009536008,0.005178947
1982,2,12,0.334821,0.334821,4911200,0.002233,0.330357,0.334821,0.330357,0.013512654,-0.009291422,0.005112161
1982,2,16,0.330357,0.328125,8579200,0.002232,0.334821,0.330357,0.334821,-0.019998746,-0.010721924,0.005026906
1982,2,17,0.332589,0.332589,6395200,0.002232,0.328125,0.334821,0.330357,0.013604571,-0.012170589,0.004812382
1982,2,18,0.337054,0.337054,7095200,0.002232,0.332589,0.328125,0.334821,0.013424978,-0.00902581,0.004584235
1982,2,19,0.337054,0.334821,3399200,0.002233,0.337054,0.332589,0.328125,-0.006625051,-0.005371492,0.004171526
1982,2,22,0.332589,0.330357,6658400,0.002232,0.334821,0.337054,0.332589,-0.013332497,-0.001475703,0.00398714
1982,2,23,0.328125,0.325893,8635200,0.002232,0.330357,0.334821,0.337054,-0.013512654,-0.001506781,0.004232955
1982,2,24,0.328125,0.328125,9486400,0.002232,0.325893,0.330357,0.334821,0.006848874,-0.003565091,0.004460725
1982,2,25,0.328125,0.325893,7700000,0.002232,0.328125,0.325893,0.330357,-0.006802286,-0.004249243,0.004452178
1982,2,26,0.325893,0.325893,4356800,0.002232,0.325893,0.328125,0.325893,0,-0.004646779,0.004355355
1982,3,1,0.328125,0.328125,8825600,0.002232,0.325893,0.325893,0.328125,0.006848874,-0.00354795,0.004256275
1982,3,2,0.328125,0.328125,8702400,0.002232,0.328125,0.325893,0.325893,0,-0.003158056,0.004385927
1982,3,3,0.328125,0.328125,5913600,0.002232,0.328125,0.328125,0.325893,0,-0.003158056,0.004576697
1982,3,4,0.323661,0.321429,9592800,0.002232,0.328125,0.328125,0.328125,-0.020406857,-0.000688918,0.004726812
1982,3,5,0.299107,0.296875,11328800,0.002232,0.321429,0.328125,0.328125,-0.07639012,0.000282837,0.00497419
1982,3,8,0.294643,0.292411,8786400,0.002232,0.296875,0.321429,0.328125,-0.015036632,0.003920462,0.005103981
1982,3,9,0.294643,0.294643,13126400,0.002232,0.292411,0.296875,0.321429,0.007633092,0.004301168,0.005155902
1982,3,10,0.292411,0.290179,21733600,0.002232,0.294643,0.292411,0.296875,-0.015150538,0.003262282,0.005070405
1982,3,11,0.290179,0.290179,5644800,0.004464,0.290179,0.294643,0.292411,0,0.004326298,0.004976509
1982,3,12,0.274554,0.272321,11636800,0.002233,0.290179,0.290179,0.294643,-0.061541324,0.003986183,0.004818313
1982,3,15,0.272321,0.270089,12840800,0.002232,0.272321,0.290179,0.290179,-0.00819621,0.003148245,0.004670628
1982,3,16,0.267857,0.265625,11788000,0.002232,0.270089,0.272321,0.290179,-0.016527885,0.003910541,0.004502515
1982,3,17,0.254464,0.252232,12622400,0.002232,0.265625,0.270089,0.272321,-0.050420706,0.005435982,0.004254754
1982,3,18,0.272321,0.272321,14084000,0.002233,0.252232,0.265625,0.270089,0.07964493,0.00929089,0.003829322
1982,3,19,0.296875,0.296875,16452800,0.002232,0.272321,0.252232,0.265625,0.09016565,0.00444014,0.002612941
1982,3,22,0.319196,0.319196,17298400,0.002233,0.296875,0.272321,0.252232,0.075186526,-0.002017986,0.001811087
1982,3,23,0.316964,0.314732,13988800,0.002232,0.319196,0.296875,0.272321,-0.013985138,-0.005976202,0.001709816
1982,3,24,0.299107,0.296875,12902400,0.002232,0.314732,0.319196,0.296875,-0.056737161,-0.006072099,0.001690351
1982,3,25,0.296875,0.294643,21028000,0.002232,0.296875,0.314732,0.319196,-0.007518316,-0.003370329,0.001689358
1982,3,26,0.292411,0.290179,12695200,0.002232,0.294643,0.296875,0.314732,-0.015150538,-0.00185095,0.001708632
1982,3,29,0.296875,0.296875,16900800,0.002232,0.290179,0.294643,0.296875,0.023075412,-0.002641284,0.001593986
1982,3,30,0.301339,0.301339,19488000,0.002232,0.296875,0.290179,0.294643,0.015036632,-0.005691592,0.00157303
1982,3,31,0.301339,0.301339,12538400,0.002232,0.301339,0.296875,0.290179,0,-0.006407622,0.001674049
1982,4,1,0.316964,0.316964,14784000,0.002232,0.301339,0.301339,0.296875,0.051851901,-0.006000648,0.001714474
1982,4,2,0.316964,0.316964,21201600,0.002232,0.316964,0.301339,0.301339,0,-0.006855685,0.001689225
1982,4,5,0.316964,0.316964,21660800,0.002232,0.316964,0.316964,0.301339,0,-0.005294328,0.00157614
1982,4,6,0.316964,0.314732,17897600,0.002232,0.316964,0.316964,0.316964,-0.007041809,-0.006050137,0.001695639
1982,4,7,0.3125,0.310268,7274400,0.002232,0.314732,0.316964,0.316964,-0.014183496,-0.004178815,0.001822618
1982,4,8,0.3125,0.3125,5997600,0.002232,0.310268,0.314732,0.316964,0.007193781,-0.002759243,0.002126302
1982,4,12,0.3125,0.310268,11076800,0.004464,0.3125,0.310268,0.314732,-0.0071424,-0.00383452,0.00245392
1982,4,13,0.287946,0.285714,21324800,0.002232,0.310268,0.3125,0.310268,-0.079138036,-0.004982408,0.002746124
1982,4,14,0.287946,0.287946,28397600,0.002233,0.285714,0.310268,0.3125,0.007812008,-0.002366101,0.00285054
1982,4,15,0.292411,0.292411,41070400,0.002232,0.287946,0.285714,0.310268,0.01550638,-0.00234458,0.002768856
1982,4,16,0.301339,0.301339,26012000,0.002232,0.292411,0.287946,0.285714,0.030532367,-0.005034457,0.002675232
1982,4,19,0.299107,0.294643,10320800,0.004464,0.301339,0.292411,0.287946,-0.022220821,-0.00730251,0.002693632
1982,4,20,0.283482,0.28125,20137600,0.002232,0.294643,0.301339,0.292411,-0.045455008,-0.007072481,0.002710256
1982,4,21,0.28125,0.279018,18256000,0.002232,0.28125,0.294643,0.301339,-0.007936,-0.005329338,0.00271877
1982,4,22,0.276786,0.274554,13148800,0.002232,0.279018,0.28125,0.294643,-0.015998968,-0.00452629,0.002735916
1982,4,23,0.274554,0.274554,12073600,0.002232,0.274554,0.279018,0.28125,0,-0.003343054,0.002739573
1982,4,26,0.28125,0.28125,14481600,0.002232,0.274554,0.274554,0.279018,0.024388645,-0.002925369,0.002758432
1982,4,27,0.274554,0.272321,17567200,0.002233,0.28125,0.274554,0.274554,-0.031747556,-0.004086733,0.002806981
1982,4,28,0.263393,0.261161,24808000,0.002232,0.272321,0.28125,0.274554,-0.040981048,-0.002988998,0.002884527
1982,4,29,0.261161,0.261161,20557600,0.002232,0.261161,0.272321,0.28125,0,-0.001872889,0.002876289
1982,4,30,0.263393,0.263393,69350400,0.002232,0.261161,0.261161,0.272321,0.008546452,-0.001872889,0.002830442
1982,5,3,0.272321,0.272321,20675200,0.002233,0.263393,0.261161,0.261161,0.033896117,-0.003130148,0.002743717
1982,5,4,0.28125,0.28125,18496800,0.002232,0.272321,0.263393,0.261161,0.032788511,-0.003878505,0.002735486
1982,5,5,0.28125,0.276786,13484800,0.004464,0.28125,0.272321,0.263393,-0.015872,-0.007140624,0.002721883
1982,5,6,0.285714,0.285714,18866400,0.002232,0.276786,0.28125,0.272321,0.032255967,-0.007707484,0.002686338
1982,5,7,0.290179,0.290179,21179200,0.002232,0.285714,0.276786,0.28125,0.015627516,-0.009243482,0.002629912
1982,5,10,0.287946,0.285714,7901600,0.002232,0.290179,0.285714,0.276786,-0.015387054,-0.010441135,0.002461385
